"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
"ASV1990"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA
"ASV1991"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"
"ASV1992"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	NA
"ASV1993"	"Bacteria"	"Acidobacteria"	"Subgroup_22"	NA	NA	NA
"ASV1994"	"Bacteria"	"Chloroflexi"	"AD3"	NA	NA	NA
"ASV1995"	"Bacteria"	"Acidobacteria"	"Subgroup_22"	NA	NA	NA
"ASV1996"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"
"ASV1997"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV1998"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV1999"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV2000"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Rhodococcus"
"ASV2001"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2002"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Duganella"
"ASV2003"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"RCP2-54"	NA	NA
"ASV2004"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Acidothermaceae"	"Acidothermus"
"ASV2005"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Methylophilaceae"	NA
"ASV2006"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2007"	"Bacteria"	"Acidobacteria"	"Subgroup_5"	NA	NA	NA
"ASV2008"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Subgroup_7"	NA	NA
"ASV2009"	"Bacteria"	"Acidobacteria"	"Holophagae"	"Subgroup_7"	NA	NA
"ASV2010"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatimonas"
"ASV2011"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2012"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2013"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV2014"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Variovorax"
"ASV2015"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Ensifer"
"ASV2016"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
"ASV2017"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"KD3-93"	NA
"ASV2018"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Microtrichales"	NA	NA
"ASV2019"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV2020"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
"ASV2021"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micropepsales"	"Micropepsaceae"	NA
"ASV2022"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Rahnella"
"ASV2023"	"Bacteria"	"Latescibacteria"	NA	NA	NA	NA
"ASV2024"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	NA
"ASV2025"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2026"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Actinoplanes"
"ASV2027"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	NA	NA
"ASV2028"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Frigoribacterium"
"ASV2029"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Steroidobacteraceae"	NA
"ASV2030"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"NB1-j"	NA	NA
"ASV2031"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV2032"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV2033"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV2034"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"KD3-93"	NA
"ASV2035"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV2036"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Noviherbaspirillum"
"ASV2037"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"ASV2038"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	NA
"ASV2039"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amaricoccus"
"ASV2040"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"
"ASV2041"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"NS11-12_marine_group"	NA
"ASV2042"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"SAR202_clade"	NA	NA
"ASV2043"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Spirochaeta_2"
"ASV2044"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"ASV2045"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"
"ASV2046"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV2047"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	NA	NA	NA
"ASV2048"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"ASV2049"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Thermoactinomycetaceae"	"Planifilum"
"ASV2050"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"
"ASV2051"	"Bacteria"	NA	NA	NA	NA	NA
"ASV2052"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
"ASV2053"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV2054"	"Bacteria"	"Acidobacteria"	"Subgroup_22"	NA	NA	NA
"ASV2055"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Pseudonocardia"
"ASV2056"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"A21b"	NA
"ASV2057"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV2058"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Subgroup_2"	NA	NA
"ASV2059"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"
"ASV2060"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Nitrosomonadaceae"	"Ellin6067"
"ASV2061"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"
"ASV2062"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Micromonospora"
"ASV2063"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	"Cellvibrio"
"ASV2064"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	NA
"ASV2065"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"ASV2066"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"
"ASV2067"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	NA	NA
"ASV2068"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Massilia"
"ASV2069"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
"ASV2070"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	NA
"ASV2071"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"BIrii41"	NA
"ASV2072"	"Bacteria"	"Zixibacteria"	NA	NA	NA	NA
"ASV2073"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	NA	NA	NA
"ASV2074"	"Bacteria"	"Planctomycetes"	"Pla4_lineage"	NA	NA	NA
"ASV2075"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"NS11-12_marine_group"	NA
"ASV2076"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Spirochaeta_2"
"ASV2077"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"
"ASV2078"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus_Abawacabacteria"	NA	NA
"ASV2079"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2080"	"Bacteria"	"Chloroflexi"	"AD3"	NA	NA	NA
"ASV2081"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"SC-I-84"	NA
"ASV2082"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Neisseriaceae"	NA
"ASV2083"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria_Incertae_Sedis"	"Unknown_Family"	NA
"ASV2084"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	NA
"ASV2085"	"Bacteria"	"Latescibacteria"	"Latescibacteria"	"Latescibacterales"	"Latescibacteraceae"	NA
"ASV2086"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Methylophilaceae"	NA
"ASV2087"	"Bacteria"	"Chloroflexi"	"AD3"	NA	NA	NA
"ASV2088"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Rhizobacter"
"ASV2089"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Nitrosomonadaceae"	"Ellin6067"
"ASV2090"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV2091"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"ASV2092"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Koribacteraceae"	"Candidatus_Koribacter"
"ASV2093"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Nakamurellaceae"	"Nakamurella"
"ASV2094"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Rhizobacter"
"ASV2095"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA
"ASV2096"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA
"ASV2097"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"NS11-12_marine_group"	NA
"ASV2098"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Polyangiaceae"	NA
"ASV2099"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	NA	NA
"ASV2100"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"
"ASV2101"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"KF-JG30-B3"	NA
"ASV2102"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto_13"
"ASV2103"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV2104"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Arenimonas"
"ASV2105"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"
"ASV2106"	"Bacteria"	"Latescibacteria"	NA	NA	NA	NA
"ASV2107"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	NA	NA	NA
"ASV2108"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	NA	NA
"ASV2109"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
"ASV2110"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV2111"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	NA
"ASV2112"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"NS9_marine_group"	NA
"ASV2113"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	"ADurb.Bin063-1"
"ASV2114"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	NA	NA
"ASV2115"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2116"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2117"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"S085"	NA	NA
"ASV2118"	"Bacteria"	"Planctomycetes"	"OM190"	NA	NA	NA
"ASV2119"	"Bacteria"	"FBP"	NA	NA	NA	NA
"ASV2120"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Chitinibacteraceae"	"Chitinibacter"
"ASV2121"	"Bacteria"	"Armatimonadetes"	"Fimbriimonadia"	"Fimbriimonadales"	"Fimbriimonadaceae"	NA
"ASV2122"	"Bacteria"	"Acidobacteria"	"Subgroup_5"	NA	NA	NA
"ASV2123"	"Bacteria"	NA	NA	NA	NA	NA
"ASV2124"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Massilia"
"ASV2125"	"Bacteria"	"Elusimicrobia"	"Elusimicrobia"	"Lineage_IV"	NA	NA
"ASV2126"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Massilia"
"ASV2127"	"Eukaryota"	NA	NA	NA	NA	NA
"ASV2128"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	NA
"ASV2129"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2130"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV2131"	"Bacteria"	"Planctomycetes"	"vadinHA49"	NA	NA	NA
"ASV2132"	"Bacteria"	"FCPU426"	NA	NA	NA	NA
"ASV2133"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2134"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV2135"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Massilia"
"ASV2136"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Devosiaceae"	"Devosia"
"ASV2137"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2138"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"
"ASV2139"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Oligoflexales"	"0319-6G20"	NA
"ASV2140"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	NA
"ASV2141"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Noviherbaspirillum"
"ASV2142"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA
"ASV2143"	"Bacteria"	"Chloroflexi"	NA	NA	NA	NA
"ASV2144"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"67-14"	NA
"ASV2145"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Caenimonas"
"ASV2146"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2147"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV2148"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA
"ASV2149"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Achromobacter"
"ASV2150"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Massilia"
"ASV2151"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"
"ASV2152"	"Bacteria"	"Chloroflexi"	"AD3"	NA	NA	NA
"ASV2153"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Duganella"
"ASV2154"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	NA
"ASV2155"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"mle1-27"	NA
"ASV2156"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
"ASV2157"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Ramlibacter"
"ASV2158"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Altererythrobacter"
"ASV2159"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV2160"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV2161"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Rhodopseudomonas"
"ASV2162"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Adhaeribacter"
"ASV2163"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"Microtrichales"	"Iamiaceae"	"Iamia"
"ASV2164"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfarculales"	"Desulfarculaceae"	NA
"ASV2165"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"ASV2166"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfarculales"	"Desulfarculaceae"	NA
"ASV2167"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
"ASV2168"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2169"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	"IMCC26256"	NA	NA
"ASV2170"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Neorhizobium"
"ASV2171"	"Bacteria"	"Planctomycetes"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	"SM1A02"
"ASV2172"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV2173"	"Bacteria"	"Kiritimatiellaeota"	"Kiritimatiellae"	"WCHB1-41"	NA	NA
"ASV2174"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	"Pedosphaera"
"ASV2175"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2176"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto_12"
"ASV2177"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV2178"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	NA	NA
"ASV2179"	"Bacteria"	"Actinobacteria"	"Acidimicrobiia"	NA	NA	NA
"ASV2180"	"Bacteria"	"Fibrobacteres"	"Fibrobacteria"	"Fibrobacterales"	"Fibrobacteraceae"	"possible_genus_04"
"ASV2181"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales_Incertae_Sedis"	"Bauldia"
"ASV2182"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"
"ASV2183"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	NA
"ASV2184"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"
"ASV2185"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Promicromonosporaceae"	"Promicromonospora"
"ASV2186"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	NA
"ASV2187"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	NA	NA	NA
"ASV2188"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Nitrosomonadaceae"	"MND1"
"ASV2189"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV2190"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Duganella"
"ASV2191"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Sandaracinaceae"	NA
"ASV2192"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2193"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Nitrosomonadaceae"	"IS-44"
"ASV2194"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
"ASV2195"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	"Gemmatirosa"
"ASV2196"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	NA
"ASV2197"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Catenulisporales"	"Catenulisporaceae"	"Catenulispora"
"ASV2198"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV2199"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"
"ASV2200"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Hyphomicrobium"
"ASV2201"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"
"ASV2202"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	NA
"ASV2203"	"Bacteria"	"Actinobacteria"	"MB-A2-108"	NA	NA	NA
"ASV2204"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Pluralibacter"
"ASV2205"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Gaiellales"	"Gaiellaceae"	"Gaiella"
"ASV2206"	"Bacteria"	"Chloroflexi"	"TK10"	NA	NA	NA
"ASV2207"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"
"ASV2208"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Haliangiaceae"	"Haliangium"
"ASV2209"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus_Abawacabacteria"	NA	NA
"ASV2210"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Sporosarcina"
"ASV2211"	"Bacteria"	"Firmicutes"	"Limnochordia"	"Limnochordales"	"Limnochordaceae"	NA
"ASV2212"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Betaproteobacteriales"	"Burkholderiaceae"	"Rhodoferax"
"ASV2213"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Spirochaeta_2"
"ASV2214"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Gemmatimonadaceae"	NA
"ASV2215"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Solibacterales"	"Solibacteraceae_(Subgroup_3)"	"Bryobacter"
"ASV2216"	"Bacteria"	"Verrucomicrobia"	"Verrucomicrobiae"	"Pedosphaerales"	"Pedosphaeraceae"	NA
"ASV2217"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Rathayibacter"
