"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV959"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV960"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV961"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV962"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV963"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV964"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV965"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Periconiaceae"	"g__Periconia"	NA
"ASV966"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	NA	NA	NA
"ASV967"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV968"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV969"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophlyctidomycetes"	"o__Rhizophlyctidales"	"f__Rhizophlyctidaceae"	NA	NA
"ASV970"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV971"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	"g__Rhizoctonia"	NA
"ASV972"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV973"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__curvisporum"
"ASV974"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV975"	"k__Fungi"	"p__Ascomycota"	"c__Orbiliomycetes"	"o__Orbiliales"	"f__Orbiliaceae"	NA	NA
"ASV976"	"k__Fungi"	"p__Rozellomycota"	"c__Rozellomycotina_cls_Incertae_sedis"	"o__GS08"	NA	NA	NA
"ASV977"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV978"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV979"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV980"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Cystofilobasidiales"	"f__Mrakiaceae"	"g__Tausonia"	"s__pullulans"
"ASV981"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV982"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Magnaporthales"	"f__Magnaporthaceae"	"g__Gaeumannomyces"	"s__avenae"
"ASV983"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV984"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Xylariales_fam_Incertae_sedis"	"g__Fusidium"	NA
"ASV985"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV986"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV987"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	"s__flanaganii"
"ASV988"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV989"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Apodus"	"s__deciduus"
"ASV990"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV991"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV992"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV993"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV994"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Sporormiaceae"	"g__Preussia"	NA
"ASV995"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV996"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV997"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Boliniales"	"f__Boliniales_fam_Incertae_sedis"	NA	NA
"ASV998"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV999"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1000"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Setophoma"	"s__terrestris"
"ASV1001"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Magnaporthales"	"f__Magnaporthaceae"	"g__Gaeumannomyces"	"s__avenae"
"ASV1002"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV1003"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV1004"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1005"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1006"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Apodus"	"s__deciduus"
"ASV1007"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV1008"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1009"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Kochiomyces"	NA
"ASV1010"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1011"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Glomerellales"	"f__Plectosphaerellaceae"	"g__Gibellulopsis"	NA
"ASV1012"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV1013"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV1014"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiales_fam_Incertae_sedis"	NA	NA
"ASV1015"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV1016"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymellaceae"	"g__Epicoccum"	"s__dendrobii"
"ASV1017"	"k__Fungi"	"p__Ascomycota"	"c__Laboulbeniomycetes"	"o__Pyxidiophorales"	"f__Pyxidiophoraceae"	"g__Pyxidiophora"	"s__arvernensis"
"ASV1018"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	NA	NA	NA
"ASV1019"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinopsis"	NA
"ASV1020"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV1021"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1022"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Auriculariales"	"f__Exidiaceae"	NA	NA
"ASV1023"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV1024"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1025"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Bolbitiaceae"	"g__Panaeolus"	"s__papilionaceus"
"ASV1026"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1027"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV1028"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Byssonectria"	"s__fusispora"
"ASV1029"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1030"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	NA	NA	NA
"ASV1031"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1032"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1033"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusicolla"	"s__aquaeductuum"
"ASV1034"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Pyronemataceae"	"g__Cheilymenia"	"s__stercorea"
"ASV1035"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	NA	NA	NA
"ASV1036"	"k__Fungi"	"p__Zoopagomycota"	"c__Zoopagomycetes"	"o__Zoopagales"	"f__Piptocephalidaceae"	"g__Syncephalis"	NA
"ASV1037"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	NA
"ASV1038"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1039"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV1040"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Tricholomataceae"	"g__Clitocybe"	"s__nebularis"
"ASV1041"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	NA	NA	NA
"ASV1042"	"k__Fungi"	"p__Kickxellomycota"	"c__Kickxellomycetes"	"o__Kickxellales"	"f__Kickxellaceae"	"g__Spiromyces"	"s__aspiralis"
"ASV1043"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	NA	NA	NA
"ASV1044"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Cladorrhinum"	NA
"ASV1045"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV1046"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1047"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1048"	"k__Fungi"	"p__Rozellomycota"	NA	NA	NA	NA	NA
"ASV1049"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Bolbitiaceae"	"g__Conocybe"	NA
"ASV1050"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1051"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Apodus"	"s__deciduus"
"ASV1052"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1053"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Microbotryomycetes_ord_Incertae_sedis"	"f__Chrysozymaceae"	"g__Udeniozyma"	NA
"ASV1054"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Cystofilobasidiales"	"f__Cystofilobasidiaceae"	"g__Cystofilobasidium"	"s__macerans"
"ASV1055"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiales_fam_Incertae_sedis"	"g__Cadophora"	"s__orchidicola"
"ASV1056"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV1057"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__elongatula"
"ASV1058"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	NA	NA
"ASV1059"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	NA	NA	NA
"ASV1060"	"k__Fungi"	"p__Rozellomycota"	NA	NA	NA	NA	NA
"ASV1061"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Tetracladium"	NA
"ASV1062"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Xylariales"	"f__Xylariales_fam_Incertae_sedis"	"g__Fusidium"	NA
"ASV1063"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	NA	NA
"ASV1064"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Stephanosporaceae"	NA	NA
"ASV1065"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV1066"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	"g__Ceratorhiza"	"s__rhizodes"
"ASV1067"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV1068"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV1069"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	NA	NA	NA	NA
"ASV1070"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1071"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	"g__Ascobolus"	"s__foliicola"
"ASV1072"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	"g__Thanatephorus"	NA
"ASV1073"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Capnodiales"	"f__Mycosphaerellaceae"	"g__Zymoseptoria"	"s__brevis"
"ASV1074"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymellaceae"	"g__Epicoccum"	"s__dendrobii"
"ASV1075"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	NA	NA	NA
"ASV1076"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1077"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV1078"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__fatshederae"
"ASV1079"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1080"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1081"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Cystofilobasidiales"	"f__Cystofilobasidiaceae"	"g__Cystofilobasidium"	"s__macerans"
"ASV1082"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1083"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1084"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV1085"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1086"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV1087"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Schizothecium"	"s__glutinans"
"ASV1088"	"k__Fungi"	"p__Basidiomycota"	NA	NA	NA	NA	NA
"ASV1089"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1090"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1091"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1092"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Spizellomyces"	NA
"ASV1093"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Cladorrhinum"	"s__flexuosum"
"ASV1094"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1095"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1096"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1097"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	NA	NA
"ASV1098"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1099"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Apodus"	"s__deciduus"
"ASV1100"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1101"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Phaeosphaeriaceae"	"g__Neosetophoma"	NA
"ASV1102"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Leucosporidiales"	"f__Leucosporidiaceae"	"g__Leucosporidium"	"s__fragarium"
"ASV1103"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1104"	"k__Fungi"	"p__Basidiomycota"	"c__Tremellomycetes"	"o__Cystofilobasidiales"	"f__Cystofilobasidiaceae"	"g__Cystofilobasidium"	"s__macerans"
"ASV1105"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1106"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1107"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	"g__Waitea"	"s__circinata"
"ASV1108"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV1109"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1110"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV1111"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Coprinellus"	"s__flocculosus"
"ASV1112"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1113"	"k__Fungi"	"p__Basidiomycota"	"c__Malasseziomycetes"	"o__Malasseziales"	"f__Malasseziaceae"	"g__Malassezia"	"s__restricta"
"ASV1114"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1115"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1116"	"k__Fungi"	"p__Zoopagomycota"	"c__Zoopagomycetes"	"o__Zoopagales"	"f__Piptocephalidaceae"	"g__Syncephalis"	NA
"ASV1117"	"k__Fungi"	"p__Ascomycota"	NA	NA	NA	NA	NA
"ASV1118"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1119"	"k__Fungi"	"p__Zoopagomycota"	NA	NA	NA	NA	NA
"ASV1120"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1121"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1122"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1123"	"k__Fungi"	"p__Chytridiomycota"	"c__Rhizophydiomycetes"	"o__Rhizophydiales"	NA	NA	NA
"ASV1124"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1125"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1126"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1127"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Spizellomyces"	NA
"ASV1128"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1129"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	NA	NA	NA
"ASV1130"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Apodus"	"s__deciduus"
"ASV1131"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Fusarium"	NA
"ASV1132"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1133"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1134"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1135"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Crassisporiaceae"	"g__Romagnesiella"	"s__clavus"
"ASV1136"	"k__Fungi"	"p__Chytridiomycota"	"c__Lobulomycetes"	"o__Lobulomycetales"	"f__Lobulomycetaceae"	"g__Lobulomyces"	NA
"ASV1137"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1138"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1139"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Dermateaceae"	"g__Helgardia"	NA
"ASV1140"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Chaetomiaceae"	"g__Trichocladium"	"s__opacum"
"ASV1141"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Cantharellales"	"f__Ceratobasidiaceae"	"g__Thanatephorus"	NA
"ASV1142"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Bolbitiaceae"	"g__Conocybe"	"s__michiganensis"
"ASV1143"	"k__Fungi"	"p__Ascomycota"	"c__Pezizomycetes"	"o__Pezizales"	"f__Ascobolaceae"	NA	NA
"ASV1144"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Psathyrellaceae"	"g__Psathyrella"	"s__merdicola"
"ASV1145"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	"s__elongatula"
"ASV1146"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1147"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1148"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1149"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Thelebolales"	"f__Pseudeurotiaceae"	"g__Pseudeurotium"	"s__ovale"
"ASV1150"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1151"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV1152"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Nectriaceae"	"g__Gibberella"	"s__zeae"
"ASV1153"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Pleosporales_fam_Incertae_sedis"	"g__Monodictys"	"s__arctica"
"ASV1154"	"k__Fungi"	"p__Olpidiomycota"	"c__Olpidiomycetes"	"o__Olpidiales"	NA	NA	NA
"ASV1155"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1156"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1157"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	"f__Mortierellaceae"	"g__Mortierella"	NA
"ASV1158"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1159"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	NA	NA	NA	NA
"ASV1160"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Chaetothyriales"	"f__Chaetothyriaceae"	NA	NA
"ASV1161"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Myrmecridiales"	"f__Myrmecridiaceae"	"g__Myrmecridium"	"s__schulzeri"
"ASV1162"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Spizellomyces"	"s__lactosolyticus"
"ASV1163"	"k__Fungi"	"p__Ascomycota"	"c__Leotiomycetes"	"o__Helotiales"	"f__Helotiaceae"	"g__Hymenoscyphus"	NA
"ASV1164"	"k__Fungi"	"p__Mucoromycota"	"c__Endogonomycetes"	"o__Endogonales"	NA	NA	NA
"ASV1165"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Hypocreales"	"f__Hypocreales_fam_Incertae_sedis"	"g__Acremonium"	NA
"ASV1166"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1167"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymellaceae"	"g__Epicoccum"	"s__dendrobii"
"ASV1168"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1169"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Thyridariaceae"	"g__Roussoella"	NA
"ASV1170"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1171"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1172"	"k__Fungi"	"p__Ascomycota"	"c__Eurotiomycetes"	"o__Onygenales"	"f__Onygenales_fam_Incertae_sedis"	"g__Chrysosporium"	"s__pseudomerdarium"
"ASV1173"	"k__Fungi"	"p__Mortierellomycota"	"c__Mortierellomycetes"	"o__Mortierellales"	NA	NA	NA
"ASV1174"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV1175"	"k__Fungi"	"p__Chytridiomycota"	"c__Spizellomycetes"	"o__Spizellomycetales"	"f__Spizellomycetaceae"	"g__Kochiomyces"	NA
"ASV1176"	"k__Fungi"	"p__Basidiomycota"	"c__Microbotryomycetes"	"o__Leucosporidiales"	"f__Leucosporidiaceae"	"g__Leucosporidium"	"s__golubevii"
"ASV1177"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1178"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1179"	"k__Fungi"	"p__Chytridiomycota"	NA	NA	NA	NA	NA
"ASV1180"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	NA	NA	NA
"ASV1181"	"k__Fungi"	"p__Basidiomycota"	"c__Agaricomycetes"	"o__Agaricales"	"f__Crassisporiaceae"	"g__Romagnesiella"	"s__clavus"
"ASV1182"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1183"	"k__Fungi"	"p__Ascomycota"	"c__Dothideomycetes"	"o__Pleosporales"	"f__Didymellaceae"	"g__Epicoccum"	"s__dendrobii"
"ASV1184"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1185"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1186"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
"ASV1187"	"k__Fungi"	NA	NA	NA	NA	NA	NA
"ASV1188"	"k__Fungi"	"p__Ascomycota"	"c__Sordariomycetes"	"o__Sordariales"	"f__Lasiosphaeriaceae"	"g__Podospora"	NA
